Case,Activity,Timestamp,Resource,label 
9074955,request complete,2014-02-18 23:00:00,2670601,deviant
9074955,send confirmation receipt additional data,2014-02-18 23:00:00,2670601,deviant
9074955,send letter in progress,2014-02-18 23:00:00,2670601,deviant
9074955,set decision status,2014-02-18 23:00:00,2670601,deviant
9074955,suspension ground applicable,2014-02-18 23:00:00,2670601,deviant
9074955,treat subcases content,2014-02-18 23:00:00,2670601,deviant
9074955,generating decision environmental permit,2014-02-20 23:00:00,2670601,deviant
9074955,phase decision ready,2014-02-20 23:00:00,2670601,deviant
9074955,register date environmental permit decision,2014-02-20 23:00:00,2670601,deviant
9074955,submit decision,2014-02-20 23:00:00,2670601,deviant
9074955,creating cover letter decision,2014-03-16 23:00:00,560890,deviant
9074955,enter senddate decision,2014-03-16 23:00:00,560890,deviant
9074955,enter senddate decision environmental permit,2014-03-16 23:00:00,560890,deviant
9074955,phase decision sent,2014-03-16 23:00:00,560890,deviant
9074955,phase decision taken,2014-03-16 23:00:00,560890,deviant
9074955,record date of decision environmental permit,2014-03-16 23:00:00,560890,deviant
9074955,register objection and appeal periods,2014-03-16 23:00:00,560890,deviant
9074955,set decision phase decision permitting decided,2014-03-16 23:00:00,560890,deviant
9074955,start decision phase decision permitting sent,2014-03-16 23:00:00,560890,deviant
9074955,transcript decision environmental permit to stakeholders,2014-03-16 23:00:00,560890,deviant
9074955,enter senddate decision environmental permit,2014-03-17 09:52:54,560890,deviant
9074955,objection lodged against decision,2014-07-21 22:00:00,560912,deviant
9074955,phase decision irrevocable,2014-07-21 22:00:00,560912,deviant
9074955,read publication date field,2014-07-21 22:00:00,560912,deviant
9074955,read publication date field,2014-07-21 22:00:00,560912,deviant
9074955,stop all running subcases 2b,2014-07-21 22:00:00,560912,deviant
9074955,set phase: phase permitting irrevocable,2014-07-22 12:44:36,560912,deviant
9080437,register submission date request,2013-12-27 23:00:00,560872,deviant
9080437,OLO messaging active,2014-01-02 23:00:00,560872,deviant
9080437,create procedure confirmation,2014-01-02 23:00:00,560872,deviant
9080437,create publication document,2014-01-02 23:00:00,560872,deviant
9080437,forward to the competent authority,2014-01-02 23:00:00,560872,deviant
9080437,no permit required for application,2014-01-02 23:00:00,560872,deviant
9080437,phase application received,2014-01-02 23:00:00,560872,deviant
9080437,reception through OLO,2014-01-02 23:00:00,560872,deviant
9080437,registration date publication,2014-01-02 23:00:00,560872,deviant
9080437,regular procedure without MER,2014-01-02 23:00:00,560872,deviant
9080437,send confirmation receipt,2014-01-02 23:00:00,560872,deviant
9080437,send confirmation receipt,2014-01-02 23:00:00,560872,deviant
9080437,start WABOprocedure,2014-01-02 23:00:00,560872,deviant
9080437,activities regular procedure,2014-01-16 23:00:00,2670601,deviant
9080437,create letter requesting missing data,2014-01-16 23:00:00,2670601,deviant
9080437,create subcases completeness,2014-01-16 23:00:00,2670601,deviant
9080437,phase asked additional information,2014-01-16 23:00:00,2670601,deviant
9080437,procedure change,2014-01-16 23:00:00,2670601,deviant
9080437,request complete,2014-01-16 23:00:00,2670601,deviant
9080437,retrieve missing data,2014-01-16 23:00:00,2670601,deviant
9080437,term for supplying missing data,2014-01-16 23:00:00,2670601,deviant
9080437,enter senddate retrieve missing data,2014-01-17 08:45:00,2670601,deviant
9082329,register submission date request,2013-12-27 23:00:00,560872,deviant
9082329,OLO messaging active,2014-01-02 23:00:00,560872,deviant
9082329,create procedure confirmation,2014-01-02 23:00:00,560872,deviant
9082329,forward to the competent authority,2014-01-02 23:00:00,560872,deviant
9082329,no permit required for application,2014-01-02 23:00:00,560872,deviant
9082329,phase application received,2014-01-02 23:00:00,560872,deviant
9082329,reception through OLO,2014-01-02 23:00:00,560872,deviant
9082329,registration date publication,2014-01-02 23:00:00,560872,deviant
9082329,regular procedure without MER,2014-01-02 23:00:00,560872,deviant
9082329,send confirmation receipt,2014-01-02 23:00:00,560872,deviant
9082329,send confirmation receipt,2014-01-02 23:00:00,560872,deviant
9082329,start WABOprocedure,2014-01-02 23:00:00,560872,deviant
9082329,enter senddate acknowledgement,2014-01-03 10:28:23,560912,deviant
9082329,activities regular procedure,2014-01-15 23:00:00,2670601,deviant
9082329,create subcases completeness,2014-01-15 23:00:00,2670601,deviant
9082329,procedure change,2014-01-15 23:00:00,2670601,deviant
9082329,request complete,2014-01-15 23:00:00,2670601,deviant
9082329,create letter requesting missing data,2014-01-16 23:00:00,2670601,deviant
9082329,phase asked additional information,2014-01-16 23:00:00,2670601,deviant
9082329,retrieve missing data,2014-01-16 23:00:00,2670601,deviant
9082329,term for supplying missing data,2014-01-16 23:00:00,2670601,deviant
9082329,enter senddate retrieve missing data,2014-01-17 07:12:00,2670601,deviant
9082329,enter receipt of additional data,2014-02-10 23:00:00,9264148,deviant
9082329,phase additional information received,2014-02-10 23:00:00,9264148,deviant
9082329,receive additional information,2014-02-10 23:00:00,9264148,deviant
9082329,MER present in supplement,2014-02-26 23:00:00,2670601,deviant
9082329,create cover letter extend procedure term,2014-02-26 23:00:00,2670601,deviant
9082329,create decision procedure term extension,2014-02-26 23:00:00,2670601,deviant
9082329,creating decision procedure term extension,2014-02-26 23:00:00,2670601,deviant
9082329,decision date prior to decision,2014-02-26 23:00:00,2670601,deviant
9082329,decision procedure term extension,2014-02-26 23:00:00,2670601,deviant
9082329,decision procedure term extension,2014-02-26 23:00:00,2670601,deviant
9082329,enter date decision procedure term extension,2014-02-26 23:00:00,2670601,deviant
9082329,enter date decision procedure term extension,2014-02-26 23:00:00,2670601,deviant
9082329,enter senddate procedure term extension,2014-02-26 23:00:00,2670601,deviant
9082329,extend procedure term,2014-02-26 23:00:00,2670601,deviant
9082329,phase procedure extended,2014-02-26 23:00:00,2670601,deviant
9082329,register number of days extension period,2014-02-26 23:00:00,2670601,deviant
9082329,send confirmation receipt additional data,2014-02-26 23:00:00,2670601,deviant
9082329,set decision status,2014-02-26 23:00:00,2670601,deviant
9082329,start decision phase extension granted,2014-02-26 23:00:00,2670601,deviant
9082329,enter senddate decision procedure term extension,2014-02-27 13:27:14,2670601,deviant
9082329,start decision phase extension granted,2014-02-27 23:00:00,2670601,deviant
9082329,activities regular procedure,2014-03-18 23:00:00,2670601,deviant
9082329,article 34  WABO applies,2014-03-18 23:00:00,2670601,deviant
9082329,ask stakeholders views,2014-03-18 23:00:00,2670601,deviant
9082329,assessment of content completed,2014-03-18 23:00:00,2670601,deviant
9082329,by law,2014-03-18 23:00:00,2670601,deviant
9082329,completed subcases content,2014-03-18 23:00:00,2670601,deviant
9082329,coordination of application,2014-03-18 23:00:00,2670601,deviant
9082329,creating environmental permit decision,2014-03-18 23:00:00,2670601,deviant
9082329,decision date prior to decision,2014-03-18 23:00:00,2670601,deviant
9082329,generating decision environmental permit,2014-03-18 23:00:00,2670601,deviant
9082329,grounds for refusal,2014-03-18 23:00:00,2670601,deviant
9082329,phase advice known,2014-03-18 23:00:00,2670601,deviant
9082329,phase application receptive,2014-03-18 23:00:00,2670601,deviant
9082329,procedure change,2014-03-18 23:00:00,2670601,deviant
9082329,procedure change after completeness,2014-03-18 23:00:00,2670601,deviant
9082329,request complete,2014-03-18 23:00:00,2670601,deviant
9082329,request complete,2014-03-18 23:00:00,2670601,deviant
9082329,send letter in progress,2014-03-18 23:00:00,2670601,deviant
9082329,set decision status,2014-03-18 23:00:00,2670601,deviant
9082329,suspension ground applicable,2014-03-18 23:00:00,2670601,deviant
9082329,treat subcases content,2014-03-18 23:00:00,2670601,deviant
9082329,generating decision environmental permit,2014-04-14 22:00:00,2670601,deviant
9082329,phase decision ready,2014-04-14 22:00:00,2670601,deviant
9082329,register date environmental permit decision,2014-04-14 22:00:00,2670601,deviant
9082329,submit decision,2014-04-14 22:00:00,2670601,deviant
9082329,creating cover letter decision,2014-04-21 22:00:00,560912,deviant
9082329,enter senddate decision,2014-04-21 22:00:00,560912,deviant
9082329,enter senddate decision environmental permit,2014-04-21 22:00:00,560912,deviant
9082329,phase decision sent,2014-04-21 22:00:00,560912,deviant
9082329,phase decision taken,2014-04-21 22:00:00,560912,deviant
9082329,register objection and appeal periods,2014-04-21 22:00:00,560912,deviant
9082329,transcript decision environmental permit to stakeholders,2014-04-21 22:00:00,560912,deviant
9082329,enter senddate decision environmental permit,2014-04-23 22:00:00,560912,deviant
9082329,record date of decision environmental permit,2014-04-23 22:00:00,560912,deviant
9082329,set decision phase decision permitting decided,2014-04-23 22:00:00,560912,deviant
9082329,start decision phase decision permitting sent,2014-04-23 22:00:00,560912,deviant
9082329,objection lodged against decision,2014-07-21 22:00:00,560912,deviant
9082329,phase decision irrevocable,2014-07-21 22:00:00,560912,deviant
9082329,read publication date field,2014-07-21 22:00:00,560912,deviant
9082329,read publication date field,2014-07-21 22:00:00,560912,deviant
9082329,stop all running subcases 2b,2014-07-21 22:00:00,560912,deviant
9082329,set phase: phase permitting irrevocable,2014-07-22 12:41:56,560912,deviant
9296294,register submission date request,2014-01-21 23:00:00,560872,regular
9296294,OLO messaging active,2014-01-22 23:00:00,560872,regular
9296294,activities regular procedure,2014-01-22 23:00:00,560872,regular
9296294,create procedure confirmation,2014-01-22 23:00:00,560872,regular
9296294,create publication document,2014-01-22 23:00:00,560872,regular
9296294,create subcases completeness,2014-01-22 23:00:00,560872,regular
9296294,forward to the competent authority,2014-01-22 23:00:00,560872,regular
9296294,no permit required for application,2014-01-22 23:00:00,560872,regular
9296294,phase application received,2014-01-22 23:00:00,560872,regular
9296294,procedure change,2014-01-22 23:00:00,560872,regular
9296294,reception through OLO,2014-01-22 23:00:00,560872,regular
9296294,registration date publication,2014-01-22 23:00:00,560872,regular
9296294,regular procedure without MER,2014-01-22 23:00:00,560872,regular
9296294,send confirmation receipt,2014-01-22 23:00:00,560872,regular
9296294,send confirmation receipt,2014-01-22 23:00:00,560872,regular
9296294,start WABOprocedure,2014-01-22 23:00:00,560872,regular
9296294,enter senddate acknowledgement,2014-01-23 08:48:15,560872,regular
9296294,activities regular procedure,2014-02-23 23:00:00,2670601,regular
9296294,article 34  WABO applies,2014-02-23 23:00:00,2670601,regular
9296294,ask stakeholders views,2014-02-23 23:00:00,2670601,regular
9296294,assessment of content completed,2014-02-23 23:00:00,2670601,regular
9296294,by law,2014-02-23 23:00:00,2670601,regular
9296294,completed subcases content,2014-02-23 23:00:00,2670601,regular
9296294,coordination of application,2014-02-23 23:00:00,2670601,regular
9296294,creating environmental permit decision,2014-02-23 23:00:00,2670601,regular
9296294,decision date prior to decision,2014-02-23 23:00:00,2670601,regular
9296294,generating decision environmental permit,2014-02-23 23:00:00,2670601,regular
9296294,generating decision environmental permit,2014-02-23 23:00:00,2670601,regular
9296294,grounds for refusal,2014-02-23 23:00:00,2670601,regular
9296294,phase advice known,2014-02-23 23:00:00,2670601,regular
9296294,phase application receptive,2014-02-23 23:00:00,2670601,regular
9296294,phase decision ready,2014-02-23 23:00:00,2670601,regular
9296294,procedure change,2014-02-23 23:00:00,2670601,regular
9296294,register date environmental permit decision,2014-02-23 23:00:00,2670601,regular
9296294,request complete,2014-02-23 23:00:00,2670601,regular
9296294,request complete,2014-02-23 23:00:00,2670601,regular
9296294,send letter in progress,2014-02-23 23:00:00,2670601,regular
9296294,set decision status,2014-02-23 23:00:00,2670601,regular
9296294,submit decision,2014-02-23 23:00:00,2670601,regular
9296294,suspension ground applicable,2014-02-23 23:00:00,2670601,regular
9296294,treat subcases content,2014-02-23 23:00:00,2670601,regular
9296294,creating cover letter decision,2014-04-28 22:00:00,560912,regular
9296294,enter senddate decision,2014-04-28 22:00:00,560912,regular
9296294,enter senddate decision environmental permit,2014-04-28 22:00:00,560912,regular
9296294,phase decision sent,2014-04-28 22:00:00,560912,regular
9296294,phase decision taken,2014-04-28 22:00:00,560912,regular
9296294,register objection and appeal periods,2014-04-28 22:00:00,560912,regular
9296294,set decision phase decision permitting decided,2014-04-28 22:00:00,560912,regular
9296294,start decision phase decision permitting sent,2014-04-28 22:00:00,560912,regular
9296294,transcript decision environmental permit to stakeholders,2014-04-28 22:00:00,560912,regular
9296294,enter senddate decision environmental permit,2014-04-29 12:04:15,560912,regular
9368765,register submission date request,2014-01-30 23:00:00,560872,regular
9368765,OLO messaging active,2014-02-02 23:00:00,560872,regular
9368765,create procedure confirmation,2014-02-02 23:00:00,560872,regular
9368765,create subcases completeness,2014-02-02 23:00:00,560872,regular
9368765,forward to the competent authority,2014-02-02 23:00:00,560872,regular
9368765,no permit required for application,2014-02-02 23:00:00,560872,regular
9368765,phase application received,2014-02-02 23:00:00,560872,regular
9368765,reception through OLO,2014-02-02 23:00:00,560872,regular
9368765,regular procedure without MER,2014-02-02 23:00:00,560872,regular
9368765,send confirmation receipt,2014-02-02 23:00:00,560872,regular
9368765,start WABOprocedure,2014-02-02 23:00:00,560872,regular
9410769,register submission date request,2014-02-03 23:00:00,560872,regular
9410769,OLO messaging active,2014-02-05 23:00:00,560872,regular
9410769,create procedure confirmation,2014-02-05 23:00:00,560872,regular
9410769,create publication document,2014-02-05 23:00:00,560872,regular
9410769,forward to the competent authority,2014-02-05 23:00:00,560872,regular
9410769,no permit required for application,2014-02-05 23:00:00,560872,regular
9410769,phase application received,2014-02-05 23:00:00,560872,regular
9410769,reception through OLO,2014-02-05 23:00:00,560872,regular
9410769,registration date publication,2014-02-05 23:00:00,560872,regular
9410769,regular procedure without MER,2014-02-05 23:00:00,560872,regular
9410769,send confirmation receipt,2014-02-05 23:00:00,560872,regular
9410769,start WABOprocedure,2014-02-05 23:00:00,560872,regular
9410769,activities regular procedure,2014-02-19 23:00:00,560872,regular
9410769,activities regular procedure,2014-02-19 23:00:00,560872,regular
9410769,article 34  WABO applies,2014-02-19 23:00:00,560872,regular
9410769,ask stakeholders views,2014-02-19 23:00:00,560872,regular
9410769,assessment of content completed,2014-02-19 23:00:00,560872,regular
9410769,by law,2014-02-19 23:00:00,560872,regular
9410769,completed subcases content,2014-02-19 23:00:00,560872,regular
9410769,coordination of application,2014-02-19 23:00:00,560872,regular
9410769,create subcases completeness,2014-02-19 23:00:00,560872,regular
9410769,creating cover letter decision,2014-02-19 23:00:00,560872,regular
9410769,creating environmental permit decision,2014-02-19 23:00:00,560872,regular
9410769,decision date prior to decision,2014-02-19 23:00:00,560872,regular
9410769,enter senddate decision,2014-02-19 23:00:00,560872,regular
9410769,enter senddate decision environmental permit,2014-02-19 23:00:00,560872,regular
9410769,generating decision environmental permit,2014-02-19 23:00:00,560872,regular
9410769,generating decision environmental permit,2014-02-19 23:00:00,560872,regular
9410769,grounds for refusal,2014-02-19 23:00:00,560872,regular
9410769,phase advice known,2014-02-19 23:00:00,560872,regular
9410769,phase application receptive,2014-02-19 23:00:00,560872,regular
9410769,phase decision ready,2014-02-19 23:00:00,560872,regular
9410769,phase decision sent,2014-02-19 23:00:00,560872,regular
9410769,phase decision taken,2014-02-19 23:00:00,560872,regular
9410769,procedure change,2014-02-19 23:00:00,560872,regular
9410769,procedure change,2014-02-19 23:00:00,560872,regular
9410769,register date environmental permit decision,2014-02-19 23:00:00,560872,regular
9410769,register objection and appeal periods,2014-02-19 23:00:00,560872,regular
9410769,request complete,2014-02-19 23:00:00,560872,regular
9410769,request complete,2014-02-19 23:00:00,560872,regular
9410769,send letter in progress,2014-02-19 23:00:00,560872,regular
9410769,set decision status,2014-02-19 23:00:00,560872,regular
9410769,submit decision,2014-02-19 23:00:00,560872,regular
9410769,suspension ground applicable,2014-02-19 23:00:00,560872,regular
9410769,transcript decision environmental permit to stakeholders,2014-02-19 23:00:00,560872,regular
9410769,treat subcases content,2014-02-19 23:00:00,560872,regular
9410769,record date of decision environmental permit,2014-02-24 23:00:00,560872,regular
9410769,set decision phase decision permitting decided,2014-02-24 23:00:00,560872,regular
9410769,enter senddate decision environmental permit,2014-03-02 23:00:00,560872,regular
9410769,start decision phase decision permitting sent,2014-03-02 23:00:00,560872,regular
9410769,register deadline,2014-04-17 22:00:00,560872,regular
9410769,set phase: phase permitting irrevocable,2014-04-17 22:00:00,560872,regular
9410769,objection lodged against decision,2014-05-21 22:00:00,560872,regular
9410769,phase archived case,2014-05-21 22:00:00,560872,regular
9410769,phase case handled,2014-05-21 22:00:00,560872,regular
9410769,phase decision irrevocable,2014-05-21 22:00:00,560872,regular
9410769,read publication date field,2014-05-21 22:00:00,560872,regular
9410769,read publication date field,2014-05-21 22:00:00,560872,regular
9410769,stop all running subcases 2b,2014-05-21 22:00:00,560872,regular
9457704,register submission date request,2014-02-08 23:00:00,560925,regular
9457704,OLO messaging active,2014-02-10 23:00:00,560925,regular
9457704,create procedure confirmation,2014-02-10 23:00:00,560925,regular
9457704,forward to the competent authority,2014-02-10 23:00:00,560925,regular
9457704,no permit required for application,2014-02-10 23:00:00,560925,regular
9457704,phase application received,2014-02-10 23:00:00,560925,regular
9457704,reception through OLO,2014-02-10 23:00:00,560925,regular
9457704,registration date publication,2014-02-10 23:00:00,560925,regular
9457704,regular procedure without MER,2014-02-10 23:00:00,560925,regular
9457704,send confirmation receipt,2014-02-10 23:00:00,560925,regular
9457704,send confirmation receipt,2014-02-10 23:00:00,560925,regular
9457704,send procedure confirmation,2014-02-10 23:00:00,560925,regular
9457704,start WABOprocedure,2014-02-10 23:00:00,560925,regular
9457704,enter senddate acknowledgement,2014-02-11 09:43:20,560925,regular
9457704,enter senddate procedure confirmation,2014-02-11 09:47:40,2670601,regular
9457704,activities regular procedure,2014-02-26 23:00:00,2670601,regular
9457704,activities regular procedure,2014-02-26 23:00:00,2670601,regular
9457704,article 34  WABO applies,2014-02-26 23:00:00,2670601,regular
9457704,ask stakeholders views,2014-02-26 23:00:00,2670601,regular
9457704,assessment of content completed,2014-02-26 23:00:00,2670601,regular
9457704,by law,2014-02-26 23:00:00,2670601,regular
9457704,completed subcases content,2014-02-26 23:00:00,2670601,regular
9457704,coordination of application,2014-02-26 23:00:00,2670601,regular
9457704,create subcases completeness,2014-02-26 23:00:00,2670601,regular
9457704,creating environmental permit decision,2014-02-26 23:00:00,2670601,regular
9457704,decision date prior to decision,2014-02-26 23:00:00,2670601,regular
9457704,generating decision environmental permit,2014-02-26 23:00:00,2670601,regular
9457704,grounds for refusal,2014-02-26 23:00:00,2670601,regular
9457704,phase advice known,2014-02-26 23:00:00,2670601,regular
9457704,phase application receptive,2014-02-26 23:00:00,2670601,regular
9457704,procedure change,2014-02-26 23:00:00,2670601,regular
9457704,procedure change,2014-02-26 23:00:00,2670601,regular
9457704,request complete,2014-02-26 23:00:00,2670601,regular
9457704,request complete,2014-02-26 23:00:00,2670601,regular
9457704,send letter in progress,2014-02-26 23:00:00,2670601,regular
9457704,set decision status,2014-02-26 23:00:00,2670601,regular
9457704,suspension ground applicable,2014-02-26 23:00:00,2670601,regular
9457704,treat subcases content,2014-02-26 23:00:00,2670601,regular
9457704,generating decision environmental permit,2014-03-30 22:00:00,2670601,regular
9457704,phase decision ready,2014-03-30 22:00:00,2670601,regular
9457704,register date environmental permit decision,2014-03-30 22:00:00,2670601,regular
9457704,submit decision,2014-03-30 22:00:00,2670601,regular
9457704,create publication document,2014-03-31 22:00:00,560912,regular
9457704,creating cover letter decision,2014-03-31 22:00:00,560912,regular
9457704,enter date publication decision environmental permit,2014-03-31 22:00:00,560912,regular
9457704,enter senddate decision,2014-03-31 22:00:00,560912,regular
9457704,enter senddate decision environmental permit,2014-03-31 22:00:00,560912,regular
9457704,phase decision sent,2014-03-31 22:00:00,560912,regular
9457704,phase decision taken,2014-03-31 22:00:00,560912,regular
9457704,register objection and appeal periods,2014-03-31 22:00:00,560912,regular
9457704,transcript decision environmental permit to stakeholders,2014-03-31 22:00:00,560912,regular
9457704,enter senddate decision environmental permit,2014-04-02 22:00:00,560912,regular
9457704,record date of decision environmental permit,2014-04-02 22:00:00,560912,regular
9457704,set decision phase decision permitting decided,2014-04-02 22:00:00,560912,regular
9457704,start decision phase decision permitting sent,2014-04-02 22:00:00,560912,regular
9457704,set decision phase decision permitting published,2014-04-08 22:00:00,560912,regular
9566055,register submission date request,2014-02-17 23:00:00,560872,deviant
9566055,OLO messaging active,2014-02-23 23:00:00,560872,deviant
9566055,create procedure confirmation,2014-02-23 23:00:00,560872,deviant
9566055,create publication document,2014-02-23 23:00:00,560872,deviant
9566055,forward to the competent authority,2014-02-23 23:00:00,560872,deviant
9566055,no permit required for application,2014-02-23 23:00:00,560872,deviant
9566055,phase application received,2014-02-23 23:00:00,560872,deviant
9566055,reception through OLO,2014-02-23 23:00:00,560872,deviant
9566055,registration date publication,2014-02-23 23:00:00,560872,deviant
9566055,regular procedure without MER,2014-02-23 23:00:00,560872,deviant
9566055,send confirmation receipt,2014-02-23 23:00:00,560872,deviant
9566055,send confirmation receipt,2014-02-23 23:00:00,560872,deviant
9566055,start WABOprocedure,2014-02-23 23:00:00,560872,deviant
9566055,enter senddate acknowledgement,2014-02-24 09:38:12,560872,deviant
9566055,activities regular procedure,2014-03-17 23:00:00,2670601,deviant
9566055,create letter requesting missing data,2014-03-17 23:00:00,2670601,deviant
9566055,create subcases completeness,2014-03-17 23:00:00,2670601,deviant
9566055,phase asked additional information,2014-03-17 23:00:00,2670601,deviant
9566055,procedure change,2014-03-17 23:00:00,2670601,deviant
9566055,request complete,2014-03-17 23:00:00,2670601,deviant
9566055,retrieve missing data,2014-03-17 23:00:00,2670601,deviant
9566055,term for supplying missing data,2014-03-17 23:00:00,2670601,deviant
9566055,enter senddate retrieve missing data,2014-03-18 23:00:00,2670601,deviant
9566055,MER present in supplement,2014-03-31 22:00:00,2670601,deviant
9566055,activities regular procedure,2014-03-31 22:00:00,2670601,deviant
9566055,article 34  WABO applies,2014-03-31 22:00:00,2670601,deviant
9566055,ask stakeholders views,2014-03-31 22:00:00,2670601,deviant
9566055,assessment of content completed,2014-03-31 22:00:00,2670601,deviant
9566055,by law,2014-03-31 22:00:00,2670601,deviant
9566055,completed subcases content,2014-03-31 22:00:00,2670601,deviant
9566055,coordination of application,2014-03-31 22:00:00,2670601,deviant
9566055,creating environmental permit decision,2014-03-31 22:00:00,2670601,deviant
9566055,decision date prior to decision,2014-03-31 22:00:00,2670601,deviant
9566055,enter receipt of additional data,2014-03-31 22:00:00,2670601,deviant
9566055,generating decision environmental permit,2014-03-31 22:00:00,2670601,deviant
9566055,generating decision environmental permit,2014-03-31 22:00:00,2670601,deviant
9566055,grounds for refusal,2014-03-31 22:00:00,2670601,deviant
9566055,phase additional information received,2014-03-31 22:00:00,2670601,deviant
9566055,phase advice known,2014-03-31 22:00:00,2670601,deviant
9566055,phase application receptive,2014-03-31 22:00:00,2670601,deviant
9566055,phase decision ready,2014-03-31 22:00:00,2670601,deviant
9566055,procedure change,2014-03-31 22:00:00,2670601,deviant
9566055,procedure change after completeness,2014-03-31 22:00:00,2670601,deviant
9566055,receive additional information,2014-03-31 22:00:00,2670601,deviant
9566055,register date environmental permit decision,2014-03-31 22:00:00,2670601,deviant
9566055,request complete,2014-03-31 22:00:00,2670601,deviant
9566055,request complete,2014-03-31 22:00:00,2670601,deviant
9566055,send confirmation receipt additional data,2014-03-31 22:00:00,2670601,deviant
9566055,send letter in progress,2014-03-31 22:00:00,2670601,deviant
9566055,set decision status,2014-03-31 22:00:00,2670601,deviant
9566055,submit decision,2014-03-31 22:00:00,2670601,deviant
9566055,suspension ground applicable,2014-03-31 22:00:00,2670601,deviant
9566055,treat subcases content,2014-03-31 22:00:00,2670601,deviant
9566055,creating cover letter decision,2014-04-07 22:00:00,560912,deviant
9566055,enter senddate decision,2014-04-07 22:00:00,560912,deviant
9566055,enter senddate decision environmental permit,2014-04-07 22:00:00,560912,deviant
9566055,phase decision sent,2014-04-07 22:00:00,560912,deviant
9566055,phase decision taken,2014-04-07 22:00:00,560912,deviant
9566055,register objection and appeal periods,2014-04-07 22:00:00,560912,deviant
9566055,transcript decision environmental permit to stakeholders,2014-04-07 22:00:00,560912,deviant
9566055,enter senddate decision environmental permit,2014-04-09 22:00:00,560912,deviant
9566055,record date of decision environmental permit,2014-04-09 22:00:00,560912,deviant
9566055,set decision phase decision permitting decided,2014-04-09 22:00:00,560912,deviant
9566055,start decision phase decision permitting sent,2014-04-09 22:00:00,560912,deviant
9609455,register submission date request,2014-02-23 23:00:00,9264148,deviant
9609455,OLO messaging active,2014-02-26 23:00:00,9264148,deviant
9609455,create procedure confirmation,2014-02-26 23:00:00,9264148,deviant
9609455,create publication document,2014-02-26 23:00:00,9264148,deviant
9609455,create subcases completeness,2014-02-26 23:00:00,9264148,deviant
9609455,forward to the competent authority,2014-02-26 23:00:00,9264148,deviant
9609455,no permit required for application,2014-02-26 23:00:00,9264148,deviant
9609455,phase application received,2014-02-26 23:00:00,9264148,deviant
9609455,reception through OLO,2014-02-26 23:00:00,9264148,deviant
9609455,registration date publication,2014-02-26 23:00:00,9264148,deviant
9609455,regular procedure without MER,2014-02-26 23:00:00,9264148,deviant
9609455,send confirmation receipt,2014-02-26 23:00:00,9264148,deviant
9609455,start WABOprocedure,2014-02-26 23:00:00,9264148,deviant
9609455,activities regular procedure,2014-03-17 23:00:00,2670601,deviant
9609455,create letter requesting missing data,2014-03-17 23:00:00,2670601,deviant
9609455,phase asked additional information,2014-03-17 23:00:00,2670601,deviant
9609455,procedure change,2014-03-17 23:00:00,2670601,deviant
9609455,request complete,2014-03-17 23:00:00,2670601,deviant
9609455,retrieve missing data,2014-03-17 23:00:00,2670601,deviant
9609455,term for supplying missing data,2014-03-17 23:00:00,2670601,deviant
9609455,enter senddate retrieve missing data,2014-03-18 09:31:30,2670601,deviant
9609455,create cover letter permanent suspension,2014-05-08 22:00:00,2670601,deviant
9609455,creating decision permanently suspended,2014-05-08 22:00:00,2670601,deviant
9609455,decision date prior to decision,2014-05-08 22:00:00,2670601,deviant
9609455,decision keep permanently suspended,2014-05-08 22:00:00,2670601,deviant
9609455,decision permanently suspended,2014-05-08 22:00:00,2670601,deviant
9609455,enter senddate decision permanent suspension,2014-05-08 22:00:00,2670601,deviant
9609455,keep permanently suspended,2014-05-08 22:00:00,2670601,deviant
9609455,objection to permanent suspension received,2014-05-08 22:00:00,2670601,deviant
9609455,phase permanently suspended,2014-05-08 22:00:00,2670601,deviant
9609455,phase procedure aborted,2014-05-08 22:00:00,2670601,deviant
9609455,read publication date field,2014-05-08 22:00:00,2670601,deviant
9609455,receive additional information,2014-05-08 22:00:00,2670601,deviant
9609455,set decision status,2014-05-08 22:00:00,2670601,deviant
9609455,start decision phase permanent suspension sent,2014-05-08 22:00:00,2670601,deviant
9609455,start decision phase permanently suspended decided,2014-05-08 22:00:00,2670601,deviant
9609455,stop all running subcases 2b,2014-05-08 22:00:00,2670601,deviant
9609455,enter date decision permanent suspension,2014-05-09 09:32:58,2670601,deviant
9609455,enter senddate decision permanent suspension,2014-05-09 09:35:17,2670601,deviant
9609455,decision permanent suspension irrevocable,2014-05-09 09:36:17,2670601,deviant
9619198,register submission date request,2014-02-24 23:00:00,560912,regular
9619198,OLO messaging active,2014-02-27 23:00:00,560912,regular
9619198,create procedure confirmation,2014-02-27 23:00:00,560912,regular
9619198,forward to the competent authority,2014-02-27 23:00:00,560912,regular
9619198,no permit required for application,2014-02-27 23:00:00,560912,regular
9619198,phase application received,2014-02-27 23:00:00,560912,regular
9619198,reception through OLO,2014-02-27 23:00:00,560912,regular
9619198,regular procedure without MER,2014-02-27 23:00:00,560912,regular
9619198,send confirmation receipt,2014-02-27 23:00:00,560912,regular
9619198,send confirmation receipt,2014-02-27 23:00:00,560912,regular
9619198,start WABOprocedure,2014-02-27 23:00:00,560912,regular
9619198,enter senddate acknowledgement,2014-03-11 23:00:00,560912,regular
9619198,MER present in supplement,2014-04-10 22:00:00,560462,regular
9619198,activities regular procedure,2014-04-10 22:00:00,560462,regular
9619198,activities regular procedure,2014-04-10 22:00:00,560462,regular
