Case,Activity,Timestamp,Resource,label,Aug,augmented_activity,semantic_reason,resource,case,diagnose
,set decision phase decision permitting decided,2012-01-14 10:57:54.000,,,1,set decision phase decision permitting decided,Random add,,4337049.0,
,create decision procedure term extension,2012-01-16 08:59:58.000,,,1,create decision procedure term extension,Random add,,4472713.0,
,enter senddate decision procedure term extension,2012-01-16 09:00:16.000,,,1,enter senddate decision procedure term extension,Random add,,4472713.0,
,mutation BAG carry objects,2012-01-16 15:45:25.000,,,1,mutation BAG carry objects,Random add,,4317392.0,
,phase draft decision made,2012-01-17 08:27:05.000,,,1,phase draft decision made,Random add,,4257337.0,
,create subcases present decision,2012-01-17 08:27:13.000,,,1,create subcases present decision,Random add,,4257337.0,
,stop all running subcases 2b,2012-01-17 10:20:04.500,,,1,stop all running subcases 2b,Random add,,3983056.0,
,decision permanently suspended,2012-01-19 09:49:41.000,,,1,decision permanently suspended,Random add,,4049993.0,
,updated plan after review,2012-01-19 09:49:43.000,,,1,updated plan after review,Random add,,4049993.0,
,stop procedure after permanent suspension,2012-01-19 11:08:52.500,,,1,stop procedure after permanent suspension,Random add,,3862810.0,
,create message terminate request,2012-01-19 11:20:44.000,,,1,create message terminate request,Random add,,4493747.0,
,perspective regarding draft founded,2012-01-19 12:41:30.000,,,1,perspective regarding draft founded,Random add,,3862810.0,
,final VVGB applications,2012-01-20 08:22:42.000,,,1,final VVGB applications,Random add,,3862810.0,
,generating decision no permit required,2012-01-20 08:53:44.000,,,1,generating decision no permit required,Random add,,4457188.0,
,phase draft decision ready,2012-01-20 08:53:55.000,,,1,phase draft decision ready,Random add,,4457188.0,
,enter senddate decision environmental permit,2012-01-20 10:40:16.000,,,1,enter senddate decision environmental permit,Random add,,3905172.0,
,create subcases completeness,2012-01-20 12:21:26.000,,,1,create subcases completeness,Random add,,4372428.0,
,extend procedure term,2012-01-20 12:21:27.000,,,1,extend procedure term,Random add,,4372428.0,
,treat subcase WAW,2012-01-20 12:21:30.500,,,1,treat subcase WAW,Random add,,4372428.0,
,set decision phase decision permitting decided,2012-01-20 12:21:39.000,,,1,set decision phase decision permitting decided,Random add,,4372428.0,
,perspective on draft decision environmental permit received,2012-01-23 07:52:47.000,,,1,perspective on draft decision environmental permit received,Random add,,4187307.0,
,first or second phase,2012-01-23 10:20:15.000,,,1,first or second phase,Random add,,4292909.0,
,phase archived case,2012-01-23 10:20:19.000,,,1,phase archived case,Random add,,4292909.0,
,start phased application,2012-01-23 10:43:52.000,,,1,start phased application,Random add,,4372428.0,
,phase procedure extended,2012-01-23 13:58:33.500,,,1,phase procedure extended,Random add,,4181492.0,
,term to perspective,2012-01-23 14:05:49.000,,,1,term to perspective,Random add,,4181492.0,
,enter senddate retrieve missing data,2012-01-24 09:23:00.000,,,1,enter senddate retrieve missing data,Random add,,4518489.0,
,create decision procedure term extension,2012-01-24 10:12:05.500,,,1,create decision procedure term extension,Random add,,4517870.0,
,terminate on request,2012-01-24 10:48:23.000,,,1,terminate on request,Random add,,4179549.0,
,treat subcases reassessment plan,2012-01-24 17:05:13.500,,,1,treat subcases reassessment plan,Random add,,4312693.0,
,subcase art. 33 WABO completed,2012-01-24 17:05:20.000,,,1,subcase art. 33 WABO completed,Random add,,4312693.0,
,initiative competent authority,2012-01-25 14:06:55.000,,,1,initiative competent authority,Random add,,4290084.0,
,article 33 applies,2012-01-25 23:00:00.000,,,1,article 33 applies,Random add,,4123895.0,
,publication date draft decision,2012-01-26 09:36:52.500,,,1,publication date draft decision,Random add,,4119215.0,
,stop suspended completeness subcases,2012-01-26 09:36:58.000,,,1,stop suspended completeness subcases,Random add,,4119215.0,
,set decision phase: draft decision for inspection,2012-01-26 09:37:01.500,,,1,set decision phase: draft decision for inspection,Random add,,4119215.0,
,register date environmental permit decision,2012-01-26 09:37:02.000,,,1,register date environmental permit decision,Random add,,4119215.0,
,environmental permit irrevocable,2012-01-26 11:33:55.000,,,1,environmental permit irrevocable,Random add,,4535320.0,
,create cover letter permanent suspension,2012-01-26 13:09:53.000,,,1,create cover letter permanent suspension,Random add,,4290084.0,
,term for supplying missing data,2012-01-26 13:09:56.500,,,1,term for supplying missing data,Random add,,4290084.0,
,decision procedure term extension,2012-01-27 08:24:56.000,,,1,decision procedure term extension,Random add,,4375473.0,
,create subcases submit draft decision,2012-01-27 08:26:01.500,,,1,create subcases submit draft decision,Random add,,4375473.0,
,phase objection filed,2012-01-28 04:29:24.500,,,1,phase objection filed,Random add,,4337049.0,
,date decision for inspection,2012-01-28 10:16:35.500,,,1,date decision for inspection,Random add,,4320126.0,
,decision permanent suspension irrevocable,2012-01-30 10:17:44.000,,,1,decision permanent suspension irrevocable,Random add,,4546478.0,
,enter senddate procedure confirmation,2012-01-30 10:17:54.000,,,1,enter senddate procedure confirmation,Random add,,4546478.0,
,request for preliminary injunction received,2012-01-30 10:19:04.500,,,1,request for preliminary injunction received,Random add,,4546478.0,
,enter date decision suspension,2012-01-30 10:21:32.500,,,1,enter date decision suspension,Random add,,4546478.0,
,register suspension by competent authority,2012-01-31 01:46:18.000,,,1,register suspension by competent authority,Random add,,4312693.0,
,inform BAG administrator,2012-01-31 23:00:30.000,,,1,inform BAG administrator,Random add,,4123895.0,
,submit draft decision,2012-01-31 23:00:30.000,,,1,submit draft decision,Random add,,4187307.0,
,receive additional information,2012-02-01 19:24:27.000,,,1,receive additional information,Random add,,4569458.0,
,phase additional information received,2012-02-02 14:02:31.000,,,1,phase additional information received,Random add,,4567702.0,
,set decision phase: draft decision permitted sent,2012-02-04 20:40:09.000,,,1,set decision phase: draft decision permitted sent,Random add,,4290084.0,
,send confirmation receipt additional data,2012-02-06 05:20:57.000,,,1,send confirmation receipt additional data,Random add,,4601407.0,
,environmental permit irrevocable,2012-02-06 11:54:29.500,,,1,environmental permit irrevocable,Random add,,4557153.0,
,send continuation letter,2012-02-06 14:19:04.000,,,1,send continuation letter,Random add,,4581387.0,
,create decision no permit required,2012-02-06 14:23:49.000,,,1,create decision no permit required,Random add,,4581387.0,
,enter senddate letter to stakeholders,2012-02-06 16:25:55.000,,,1,enter senddate letter to stakeholders,Random add,,4544653.0,
,send procedure confirmation,2012-02-06 16:25:56.500,,,1,send procedure confirmation,Random add,,4544653.0,
,phase decision ready,2012-02-07 12:24:18.000,,,1,phase decision ready,Random add,,4557918.0,
,activities regular procedure,2012-02-08 05:20:22.500,,,1,activities regular procedure,Random add,,4518489.0,
,create decision terminate on request,2012-02-08 23:00:00.000,,,1,create decision terminate on request,Random add,,4518489.0,
,contested decision affected,2012-02-09 04:24:27.000,,,1,contested decision affected,Random add,,4608716.0,
,enter senddate request termination,2012-02-09 04:37:10.500,,,1,enter senddate request termination,Random add,,4607510.0,
,suspend term,2012-02-09 11:41:58.000,,,1,suspend term,Random add,,4601407.0,
,final VVGB applications,2012-02-09 11:44:33.500,,,1,final VVGB applications,Random add,,4601407.0,
,phase permanently suspended,2012-02-09 14:10:30.500,,,1,phase permanently suspended,Random add,,4603631.0,
,enter senddate suspension by competent authority,2012-02-09 23:13:20.000,,,1,enter senddate suspension by competent authority,Random add,,4493747.0,
,article 35 applies,2012-02-10 08:51:35.000,,,1,article 35 applies,Random add,,4606722.0,
,treat objection subcase,2012-02-10 09:51:35.000,,,1,treat objection subcase,Random add,,4608716.0,
,regular procedure applies,2012-02-10 09:54:34.000,,,1,regular procedure applies,Random add,,4608716.0,
,enter senddate letter to competent authority,2012-02-10 10:41:51.000,,,1,enter senddate letter to competent authority,Random add,,4322716.0,
,phase concept decision ready,2012-02-10 11:29:42.000,,,1,phase concept decision ready,Random add,,3741124.0,
,phase asked additional information,2012-02-13 07:53:26.000,,,1,phase asked additional information,Random add,,4322716.0,
,phase forwarded to competent authority,2012-02-13 07:53:29.500,,,1,phase forwarded to competent authority,Random add,,4322716.0,
,enter senddate procedure confirmation,2012-02-14 09:15:15.000,,,1,enter senddate procedure confirmation,Random add,,4569458.0,
,phase procedure aborted,2012-02-14 09:15:16.000,,,1,phase procedure aborted,Random add,,4569458.0,
,message terminate request,2012-02-14 10:25:26.500,,,1,message terminate request,Random add,,3588647.0,
,generating decision environmental permit,2012-02-14 10:25:53.500,,,1,generating decision environmental permit,Random add,,3588647.0,
,phase draft decision made,2012-02-14 10:29:49.500,,,1,phase draft decision made,Random add,,4517870.0,
,create subcases content,2012-02-14 12:16:01.500,,,1,create subcases content,Random add,,4569458.0,
,partly permit,2012-02-14 14:26:48.500,,,1,partly permit,Random add,,3588647.0,
,send confirmation receipt additional data,2012-02-14 14:27:02.000,,,1,send confirmation receipt additional data,Random add,,3588647.0,
,applicant is stakeholder,2012-02-16 13:47:00.000,,,1,applicant is stakeholder,Random add,,4641166.0,
,activities regular procedure,2012-02-16 13:48:31.500,,,1,activities regular procedure,Random add,,4641166.0,
,phase permanently suspended,2012-02-17 08:20:47.500,,,1,phase permanently suspended,Random add,,4336913.0,
,article 34  WABO applies,2012-02-17 08:20:51.500,,,1,article 34  WABO applies,Random add,,4336913.0,
,start decision phase permanently suspended decided,2012-02-17 08:20:53.500,,,1,start decision phase permanently suspended decided,Random add,,4336913.0,
,dismiss under mandate,2012-02-17 10:03:12.000,,,1,dismiss under mandate,Random add,,4601407.0,
,create draft environtmental permit,2012-02-17 10:10:26.000,,,1,create draft environtmental permit,Random add,,4601407.0,
,start phased application,2012-02-17 16:20:44.500,,,1,start phased application,Random add,,4315761.0,
,creating decision permanently suspended,2012-02-20 09:43:01.000,,,1,creating decision permanently suspended,Random add,,4606518.0,
,enter senddate letter to competent authority,2012-02-20 09:43:02.500,,,1,enter senddate letter to competent authority,Random add,,4606518.0,
,send decision suspension,2012-02-20 09:43:03.500,,,1,send decision suspension,Random add,,4606518.0,
,resume completeness subcases,2012-02-20 09:43:04.500,,,1,resume completeness subcases,Random add,,4606518.0,
,phase concept decision ready,2012-02-21 13:03:50.000,,,1,phase concept decision ready,Random add,,4653530.0,
,inform BAG administrator,2012-02-21 13:03:51.000,,,1,inform BAG administrator,Random add,,4653530.0,
,injunction made ??by court,2012-02-22 18:36:42.500,,,1,injunction made ??by court,Random add,,4457188.0,
,set decision phase decision permitting decided,2012-02-23 11:16:05.000,,,1,set decision phase decision permitting decided,Random add,,3906593.0,
,reception through OLO,2012-02-28 22:23:29.000,,,1,reception through OLO,Random add,,4653530.0,
,term for submitting updated plan,2012-03-01 14:36:20.000,,,1,term for submitting updated plan,Random add,,3877877.0,
,enter objectionterm,2012-03-01 14:36:28.500,,,1,enter objectionterm,Random add,,3877877.0,
,ask stakeholders views,2012-03-01 14:36:32.500,,,1,ask stakeholders views,Random add,,3877877.0,
,treat subcases present decision,2012-03-01 23:00:00.000,,,1,treat subcases present decision,Random add,,3877877.0,
,send suspension by competent authority,2012-03-02 10:03:10.000,,,1,send suspension by competent authority,Random add,,4315761.0,
,enter senddate confirmation request,2012-03-02 11:02:27.000,,,1,enter senddate confirmation request,Random add,,4493747.0,
,objection decision no permit required received,2012-03-02 11:02:37.500,,,1,objection decision no permit required received,Random add,,4493747.0,
,create subcases completeness,2012-03-03 14:55:43.500,,,1,create subcases completeness,Random add,,4557918.0,
,article 34  WABO applies,2012-03-05 11:07:40.000,,,1,article 34  WABO applies,Random add,,4653530.0,
,phase draft decision made,2012-03-05 11:38:15.000,,,1,phase draft decision made,Random add,,4567702.0,
,phase activity no permit required,2012-03-05 12:13:53.000,,,1,phase activity no permit required,Random add,,3727018.0,
,enter date termination request received,2012-03-05 12:18:20.000,,,1,enter date termination request received,Random add,,3727018.0,
,phase application received,2012-03-06 11:08:16.000,,,1,phase application received,Random add,,4336913.0,
,subcase designation GS completed,2012-03-06 12:38:31.000,,,1,subcase designation GS completed,Random add,,4192414.0,
,decision extension procedure term irrevocable,2012-03-06 12:43:06.000,,,1,decision extension procedure term irrevocable,Random add,,4192414.0,
,create procedure confirmation,2012-03-07 02:33:59.000,,,1,create procedure confirmation,Random add,,4660602.0,
,enter senddate party permitted,2012-03-13 04:01:13.500,,,1,enter senddate party permitted,Random add,,4734496.0,
,objection to extension procedure term receptive,2012-03-13 12:30:35.500,,,1,objection to extension procedure term receptive,Random add,,4726584.0,
,reception through OLO,2012-03-14 10:40:56.000,,,1,reception through OLO,Random add,,4735426.0,
,assessment of content completed,2012-03-14 10:43:02.500,,,1,assessment of content completed,Random add,,4735426.0,
,creating decision permanently suspended,2012-03-14 11:35:56.500,,,1,creating decision permanently suspended,Random add,,4184598.0,
,extend procedure term,2012-03-15 13:15:56.500,,,1,extend procedure term,Random add,,4581387.0,
,register objection and appeal periods,2012-03-15 14:51:15.500,,,1,register objection and appeal periods,Random add,,4557918.0,
,phase permanently suspended,2012-03-16 09:26:35.500,,,1,phase permanently suspended,Random add,,4641166.0,
,injunction made ??by court,2012-03-16 09:26:50.500,,,1,injunction made ??by court,Random add,,4641166.0,
,decision terminate on request,2012-03-16 09:26:56.000,,,1,decision terminate on request,Random add,,4641166.0,
,enter senddate continuation,2012-03-19 15:23:23.500,,,1,enter senddate continuation,Random add,,4660602.0,
,phase activity no permit required,2012-03-19 15:23:41.000,,,1,phase activity no permit required,Random add,,4660602.0,
,register submission date request,2012-03-19 15:23:52.000,,,1,register submission date request,Random add,,4660602.0,
,start decision phase permanent suspension sent,2012-03-19 15:23:52.500,,,1,start decision phase permanent suspension sent,Random add,,4660602.0,
,subcases completed present decision,2012-03-20 09:36:44.000,,,1,subcases completed present decision,Random add,,3604677.0,
,enter senddate procedure term extension,2012-03-20 09:36:56.000,,,1,enter senddate procedure term extension,Random add,,3604677.0,
,procedure change,2012-03-20 09:37:09.000,,,1,procedure change,Random add,,3604677.0,
,cancel BAG objects research,2012-03-20 15:18:29.000,,,1,cancel BAG objects research,Random add,,4557153.0,
,phase draft decision made,2012-03-21 18:26:27.500,,,1,phase draft decision made,Random add,,4608716.0,
,treat objection subcase,2012-03-23 04:21:25.500,,,1,treat objection subcase,Random add,,4784091.0,
,enter senddate party permitted,2012-03-26 07:00:25.500,,,1,enter senddate party permitted,Random add,,3604677.0,
,dismiss under mandate,2012-03-26 07:44:45.000,,,1,dismiss under mandate,Random add,,4601407.0,
,final VVGB applications,2012-03-26 07:44:49.500,,,1,final VVGB applications,Random add,,4601407.0,
,objections and preliminary injunction in system,2012-03-26 08:05:39.000,,,1,objections and preliminary injunction in system,Random add,,4782403.0,
,send continuation letter,2012-03-26 12:40:41.000,,,1,send continuation letter,Random add,,4785864.0,
,set decision phase: draft decision permitted sent,2012-03-26 12:40:45.000,,,1,set decision phase: draft decision permitted sent,Random add,,4785864.0,
,treat subcase suspension art. 34 WABO,2012-03-28 07:28:24.000,,,1,treat subcase suspension art. 34 WABO,Random add,,3232189.0,
,no permit required for application,2012-03-28 10:00:00.000,,,1,no permit required for application,Random add,,4184598.0,
,creating environmental permit decision,2012-03-29 07:28:23.000,,,1,creating environmental permit decision,Random add,,4608716.0,
,set decision phase inspection of decision permitting,2012-03-29 07:28:34.000,,,1,set decision phase inspection of decision permitting,Random add,,4608716.0,
,request further information,2012-03-29 09:41:31.000,,,1,request further information,Random add,,4804777.0,
,enter date termination request received,2012-03-29 12:03:59.000,,,1,enter date termination request received,Random add,,4809925.0,
,start WABOprocedure,2012-03-29 12:05:12.500,,,1,start WABOprocedure,Random add,,4809925.0,
,send suspension by competent authority,2012-03-29 12:05:13.000,,,1,send suspension by competent authority,Random add,,4809925.0,
,create publication document,2012-03-29 12:52:23.000,,,1,create publication document,Random add,,4733021.0,
,request to competent authority,2012-03-29 13:20:17.000,,,1,request to competent authority,Random add,,4762141.0,
,publish official draft decision,2012-03-29 13:20:17.000,,,1,publish official draft decision,Random add,,4762141.0,
,determine cause for suspension article 34 WABO,2012-03-29 14:11:43.000,,,1,determine cause for suspension article 34 WABO,Random add,,4812285.0,
,resume completeness subcases,2012-03-29 14:38:44.000,,,1,resume completeness subcases,Random add,,4811353.0,
,refusal after suspension,2012-03-29 14:43:22.000,,,1,refusal after suspension,Random add,,4769679.0,
,send procedure confirmation,2012-03-29 14:43:31.500,,,1,send procedure confirmation,Random add,,4769679.0,
,create subcases submit draft decision,2012-03-29 14:47:50.000,,,1,create subcases submit draft decision,Random add,,4337049.0,
,enter enddate suspension art. 33 WABO,2012-03-29 14:48:15.000,,,1,enter enddate suspension art. 33 WABO,Random add,,4337049.0,
,creating decision suspension art. 34 WABO,2012-03-29 23:56:09.500,,,1,creating decision suspension art. 34 WABO,Random add,,4762141.0,
,enter date decision suspension,2012-03-30 01:44:45.500,,,1,enter date decision suspension,Random add,,4337049.0,
,keep permanently suspended,2012-03-30 08:16:18.500,,,1,keep permanently suspended,Random add,,4818343.0,
,create publication document,2012-03-30 08:23:37.000,,,1,create publication document,Random add,,4769679.0,
,set phase,2012-03-30 08:23:50.500,,,1,set phase,Random add,,4769679.0,
,create cover letter draft decision,2012-03-30 10:12:47.500,,,1,create cover letter draft decision,Random add,,4762141.0,
,term 14 or 26 weeks,2012-03-30 13:13:23.500,,,1,term 14 or 26 weeks,Random add,,3026543.0,
,set decision phase decision no permit required sent,2012-03-30 13:14:09.500,,,1,set decision phase decision no permit required sent,Random add,,3026543.0,
,no permit needed or only notification needed,2012-03-30 13:14:19.000,,,1,no permit needed or only notification needed,Random add,,3026543.0,
,appeal subcase completed,2012-04-02 09:35:36.000,,,1,appeal subcase completed,Random add,,4607510.0,
,create decision no permit required,2012-04-02 09:35:46.000,,,1,create decision no permit required,Random add,,4607510.0,
,set decision phase: draft decision for inspection,2012-04-02 09:36:28.000,,,1,set decision phase: draft decision for inspection,Random add,,4607510.0,
,register number of days extension period,2012-04-02 22:00:00.000,,,1,register number of days extension period,Random add,,4762141.0,
,creating decision permanently suspended,2012-04-03 08:05:46.000,,,1,creating decision permanently suspended,Random add,,4833387.0,
,create coordination confirmation,2012-04-03 08:48:44.500,,,1,create coordination confirmation,Random add,,4517870.0,
,create cover letter permanent suspension,2012-04-03 08:48:46.000,,,1,create cover letter permanent suspension,Random add,,4517870.0,
,create procedure confirmation,2012-04-03 09:11:06.500,,,1,create procedure confirmation,Random add,,4834967.0,
,start decision phase permanently suspended decided,2012-04-03 09:52:12.000,,,1,start decision phase permanently suspended decided,Random add,,4517870.0,
,determine cause for suspension article 34 WABO,2012-04-03 09:52:16.500,,,1,determine cause for suspension article 34 WABO,Random add,,4517870.0,
,treat subcases completeness,2012-04-03 12:01:41.000,,,1,treat subcases completeness,Random add,,4828477.0,
,create subcases submit draft decision,2012-04-04 12:03:12.000,,,1,create subcases submit draft decision,Random add,,4775758.0,
,objection to extension procedure term receptive,2012-04-06 10:00:00.000,,,1,objection to extension procedure term receptive,Random add,,4337049.0,
,send letter in progress,2012-04-06 22:00:00.000,,,1,send letter in progress,Random add,,4733021.0,
,enter senddate decision,2012-04-12 07:48:51.500,,,1,enter senddate decision,Random add,,4863262.0,
,subcases reassessment plan completed,2012-04-12 10:47:48.000,,,1,subcases reassessment plan completed,Random add,,4660602.0,
,OLO messaging active,2012-04-13 06:48:40.000,,,1,OLO messaging active,Random add,,4873044.0,
,enter date decision permanent suspension,2012-04-13 06:49:33.500,,,1,enter date decision permanent suspension,Random add,,4873044.0,
,set decision phase unlicensed irrevocable,2012-04-13 07:03:32.000,,,1,set decision phase unlicensed irrevocable,Random add,,4601407.0,
,set phase,2012-04-13 09:38:22.500,,,1,set phase,Random add,,4879346.0,
,reception through OLO,2012-04-13 09:38:28.000,,,1,reception through OLO,Random add,,4879346.0,
,activities regular procedure,2012-04-13 09:38:30.000,,,1,activities regular procedure,Random add,,4879346.0,
,WAW permit aspect,2012-04-13 09:38:31.000,,,1,WAW permit aspect,Random add,,4879346.0,
,publish official draft decision,2012-04-16 07:52:28.000,,,1,publish official draft decision,Random add,,4653530.0,
,set decision phase suspension decided,2012-04-16 08:17:10.000,,,1,set decision phase suspension decided,Random add,,4653530.0,
,enter senddate decision procedure term extension,2012-04-16 12:33:53.000,,,1,enter senddate decision procedure term extension,Random add,,4697157.0,
,enter senddate acknowledgement,2012-04-16 13:45:50.000,,,1,enter senddate acknowledgement,Random add,,4726584.0,
,retrieve missing data,2012-04-16 13:45:55.500,,,1,retrieve missing data,Random add,,4726584.0,
,generating decision environmental permit,2012-04-17 10:35:02.000,,,1,generating decision environmental permit,Random add,,4557153.0,
,first or second phase,2012-04-17 10:35:09.000,,,1,first or second phase,Random add,,4557153.0,
,send send confirmation competent authority,2012-04-17 10:35:10.000,,,1,send send confirmation competent authority,Random add,,4557153.0,
,enter senddate decision environmental permit,2012-04-17 11:51:39.500,,,1,enter senddate decision environmental permit,Random add,,4775758.0,
,stop all running subcases 2b,2012-04-17 11:58:53.000,,,1,stop all running subcases 2b,Random add,,4863262.0,
,article 33 applies,2012-04-17 13:15:02.500,,,1,article 33 applies,Random add,,4785864.0,
,enter publication date draft decision,2012-04-17 13:15:20.000,,,1,enter publication date draft decision,Random add,,4785864.0,
,close case,2012-04-19 08:03:43.000,,,1,close case,Random add,,4902429.0,
,enrich decision,2012-04-19 08:05:51.000,,,1,enrich decision,Random add,,4902429.0,
,enter date decision procedure term extension,2012-04-19 08:47:37.500,,,1,enter date decision procedure term extension,Random add,,4818343.0,
,create monitoring case,2012-04-19 12:42:11.000,,,1,create monitoring case,Random add,,4834967.0,
,enter senddate letter no permit required,2012-04-19 14:23:45.000,,,1,enter senddate letter no permit required,Random add,,4811353.0,
,term 14 or 26 weeks,2012-04-19 14:23:49.500,,,1,term 14 or 26 weeks,Random add,,4811353.0,
,phase additional information received,2012-04-20 10:16:29.500,,,1,phase additional information received,Random add,,4811353.0,
,creating decision permanently suspended,2012-04-20 10:17:13.500,,,1,creating decision permanently suspended,Random add,,4811353.0,
,enter senddate request termination,2012-04-22 09:17:06.500,,,1,enter senddate request termination,Random add,,4734496.0,
,phase procedure resumed,2012-04-23 09:29:47.000,,,1,phase procedure resumed,Random add,,4913143.0,
,final VVGB applications,2012-04-23 10:07:25.000,,,1,final VVGB applications,Random add,,4812285.0,
,phase procedure aborted,2012-04-24 07:13:14.500,,,1,phase procedure aborted,Random add,,4834967.0,
,creating cover letter decision,2012-04-24 07:13:47.000,,,1,creating cover letter decision,Random add,,4834967.0,
,message terminate request,2012-04-24 07:26:41.000,,,1,message terminate request,Random add,,4834967.0,
,set decision phase decision permitting decided,2012-04-24 07:26:55.000,,,1,set decision phase decision permitting decided,Random add,,4834967.0,
,objection subcase completed,2012-04-24 09:15:06.000,,,1,objection subcase completed,Random add,,4919677.0,
,registration date publication,2012-04-24 09:15:06.000,,,1,registration date publication,Random add,,4919677.0,
,term to perspective,2012-04-24 09:17:42.000,,,1,term to perspective,Random add,,4919677.0,
,keep permanently suspended,2012-04-24 12:16:26.000,,,1,keep permanently suspended,Random add,,4879346.0,
,stop process after terminate on request,2012-04-24 22:00:30.000,,,1,stop process after terminate on request,Random add,,4557153.0,
,enter enddate suspension art. 33 WABO,2012-04-25 06:53:56.000,,,1,enter enddate suspension art. 33 WABO,Random add,,4927964.0,
,environmental permit irrevocable,2012-04-25 07:45:11.000,,,1,environmental permit irrevocable,Random add,,4927964.0,
,send confirmation receipt additional data,2012-04-26 06:42:09.000,,,1,send confirmation receipt additional data,Random add,,4933123.0,
,MER present,2012-04-26 07:42:34.000,,,1,MER present,Random add,,4934754.0,
,create subcases completeness,2012-04-26 07:42:34.500,,,1,create subcases completeness,Random add,,4934754.0,
,phase forwarded to competent authority,2012-04-26 10:32:22.000,,,1,phase forwarded to competent authority,Random add,,4833387.0,
,refusal after suspension,2012-04-26 10:32:31.000,,,1,refusal after suspension,Random add,,4833387.0,
,set decision phase: draft decision permitted sent,2012-04-26 12:42:01.000,,,1,set decision phase: draft decision permitted sent,Random add,,4533551.0,
,copy decision to extend procedure to stakeholders,2012-04-26 12:43:20.000,,,1,copy decision to extend procedure to stakeholders,Random add,,4533551.0,
,record date of decision environmental permit,2012-04-26 12:43:26.000,,,1,record date of decision environmental permit,Random add,,4533551.0,
,keep permanently suspended,2012-04-26 12:45:01.000,,,1,keep permanently suspended,Random add,,4533551.0,
,treat subcase suspension art. 33 WABO,2012-04-26 12:45:23.000,,,1,treat subcase suspension art. 33 WABO,Random add,,4533551.0,
,phase perspective submitted,2012-04-26 13:05:43.000,,,1,phase perspective submitted,Random add,,3597184.0,
,treat subcases present decision,2012-04-27 06:46:04.500,,,1,treat subcases present decision,Random add,,4870609.0,
,cancel BAG objects research,2012-04-27 06:46:09.500,,,1,cancel BAG objects research,Random add,,4870609.0,
,subcase final VVGB completed,2012-04-27 06:46:23.500,,,1,subcase final VVGB completed,Random add,,4870609.0,
,enter senddate decision,2012-04-27 07:17:54.500,,,1,enter senddate decision,Random add,,4804777.0,
,start decision phase decision permitting sent,2012-04-27 08:52:08.000,,,1,start decision phase decision permitting sent,Random add,,4726584.0,
,decision keep permanently suspended,2012-04-27 12:07:36.000,,,1,decision keep permanently suspended,Random add,,4782403.0,
,create decision terminate on request,2012-04-28 10:00:00.000,,,1,create decision terminate on request,Random add,,4608716.0,
,perspective on draft decision environmental permit received,2012-05-01 17:10:45.500,,,1,perspective on draft decision environmental permit received,Random add,,4961278.0,
,read publication date field,2012-05-01 22:00:30.000,,,1,read publication date field,Random add,,4785864.0,
,subcase designation GS completed,2012-05-02 09:58:38.000,,,1,subcase designation GS completed,Random add,,4606722.0,
,create letter requesting missing data,2012-05-02 09:58:45.000,,,1,create letter requesting missing data,Random add,,4606722.0,
,resume completeness subcases,2012-05-03 11:10:52.000,,,1,resume completeness subcases,Random add,,4960526.0,
,phase decision sent,2012-05-03 13:00:57.500,,,1,phase decision sent,Random add,,4963153.0,
,enter date draft decisionenvironmental permit,2012-05-03 15:08:15.000,,,1,enter date draft decisionenvironmental permit,Random add,,4784091.0,
,generating decision environmental permit,2012-05-03 15:08:23.500,,,1,generating decision environmental permit,Random add,,4784091.0,
,phase procedure extended,2012-05-03 15:08:25.500,,,1,phase procedure extended,Random add,,4784091.0,
,phase decision sent,2012-05-03 15:08:29.500,,,1,phase decision sent,Random add,,4784091.0,
,enter date publication decision environmental permit,2012-05-04 16:04:24.000,,,1,enter date publication decision environmental permit,Random add,,4972781.0,
,refusal after suspension,2012-05-06 03:36:40.500,,,1,refusal after suspension,Random add,,4726584.0,
,enter senddate party permitted,2012-05-07 08:34:57.000,,,1,enter senddate party permitted,Random add,,4887587.0,
,phase draft decision made,2012-05-07 09:57:52.500,,,1,phase draft decision made,Random add,,4971943.0,
,enter date termination request received,2012-05-07 09:59:03.000,,,1,enter date termination request received,Random add,,4971943.0,
,enter date termination request received,2012-05-07 10:13:18.000,,,1,enter date termination request received,Random add,,4972781.0,
,set decision phase: suspension cancelled,2012-05-08 10:30:10.000,,,1,set decision phase: suspension cancelled,Random add,,4978339.0,
,temporary permit,2012-05-08 10:33:13.500,,,1,temporary permit,Random add,,4978339.0,
,phase concept draft decision ready,2012-05-10 15:10:17.500,,,1,phase concept draft decision ready,Random add,,4782403.0,
,enter senddate acknowledgement,2012-05-11 07:38:30.000,,,1,enter senddate acknowledgement,Random add,,4828477.0,
,enter senddate request termination,2012-05-11 07:39:04.500,,,1,enter senddate request termination,Random add,,4828477.0,
,ground for refusal after reassessment plan,2012-05-11 08:20:40.000,,,1,ground for refusal after reassessment plan,Random add,,4782403.0,
,enter senddate retrieve missing data,2012-05-11 09:13:59.000,,,1,enter senddate retrieve missing data,Random add,,4726584.0,
,treat subcase final VVGB,2012-05-12 16:19:04.500,,,1,treat subcase final VVGB,Random add,,5028023.0,
,new decision or reassessment,2012-05-14 10:45:31.500,,,1,new decision or reassessment,Random add,,5019310.0,
,set decision phase: draft decision for inspection,2012-05-14 10:49:27.000,,,1,set decision phase: draft decision for inspection,Random add,,5019310.0,
,activities regular procedure,2012-05-14 13:48:56.000,,,1,activities regular procedure,Random add,,5020239.0,
